ball	 paddle	timestamp
[718.72548085439757, 301.11591966890376, 1341254831.8692269]	[774.98033997795937, 358.20364468132254, 1341254831.869422]
[720.97849253711115, 298.28599744038956, 1341254831.885668]	[769.16719375024581, 352.39049845360898, 1341254831.8858621]
[723.20847196722082, 295.4850051477988, 1341254831.901902]	[763.41347457893266, 346.63677928229572, 1341254831.902081]
[725.48654143397266, 292.62360879041432, 1341254831.9185679]	[757.53567508560332, 340.75897978896649, 1341254831.918762]
[727.70734063290274, 289.83414743682295, 1341254831.9347329]	[751.80564244315326, 335.02894714651632, 1341254831.9349]
[640.0, 400.0, 1341254831.951494]	[745.89741292519921, 329.12071762856226, 1341254831.951689]
[642.94063934424389, 398.07207711998853, 1341254831.9674261]	[740.24653206425251, 323.46983676761556, 1341254831.967592]
[645.98115988701443, 396.0786707768998, 1341254831.9839039]	[734.40371445518724, 317.6270191585503, 1341254831.9840469]
[648.99115020836462, 394.10528045941555, 1341254832.000284]	[728.61956525924916, 311.84286996261221, 1341254832.0004189]
[652.03421493625365, 392.11020611419315, 1341254832.016804]	[722.77185861575663, 305.9951633191198, 1341254832.016937]
[655.08377172272071, 390.11087548766386, 1341254832.033468]	[716.91167650510488, 300.13498120846805, 1341254832.0336599]
[658.05862597028067, 388.16052085481965, 1341254832.049634]	[711.19504656048139, 294.41835126384444, 1341254832.0498281]
[661.11239382177132, 386.15842939717254, 1341254832.0662401]	[705.32677225491557, 288.55007695827862, 1341254832.0664351]
[664.13707900544307, 384.1754049294334, 1341254832.0826769]	[699.51438467047512, 282.73768937383818, 1341254832.082871]
[667.15167517916268, 382.19899495291406, 1341254832.0990629]	[693.72138463634974, 276.94468933971291, 1341254832.099257]
[670.13240737165142, 380.24478665996799, 1341254832.115222]	[687.99345933632526, 271.21676403968831, 1341254832.1153901]
[673.16261957816664, 378.25813860138646, 1341254832.1316631]	[682.17045074606017, 265.39375544942322, 1341254832.1318099]
[676.26165637866006, 376.22636820922196, 1341254832.148531]	[682.17045074606017, 265.39375544942322, 1341254832.1486371]
[679.23427349792632, 374.27748026790914, 1341254832.1647329]	[682.17045074606017, 265.39375544942322, 1341254832.1648591]
[682.24000888899229, 372.3068795402005, 1341254832.181031]	[682.17045074606017, 265.39375544942322, 1341254832.181138]
[685.25149062920491, 370.33251142836218, 1341254832.197382]	[682.17045074606017, 265.39375544942322, 1341254832.1974781]
[688.25042690486828, 368.36636829256258, 1341254832.2136469]	[682.17045074606017, 265.39375544942322, 1341254832.213733]
[691.26002243887251, 366.39323680299572, 1341254832.2300041]	[682.17045074606017, 265.39375544942322, 1341254832.2300889]
[694.2935684051979, 364.404403086446, 1341254832.2464919]	[682.17045074606017, 265.39375544942322, 1341254832.2465799]
[697.3075943305289, 362.4283669724739, 1341254832.2628751]	[682.17045074606017, 265.39375544942322, 1341254832.2629609]
[700.35013267528996, 360.43363773114106, 1341254832.2794139]	[682.17045074606017, 265.39375544942322, 1341254832.279501]
[703.39911921336841, 358.43468096715901, 1341254832.2960739]	[682.17045074606017, 265.39375544942322, 1341254832.2961991]
[706.38831740116484, 356.47492225331951, 1341254832.3122809]	[682.17045074606017, 265.39375544942322, 1341254832.3123889]
[709.40032552450532, 354.50020903759128, 1341254832.3286541]	[682.17045074606017, 265.39375544942322, 1341254832.3287611]
[712.4343978739588, 352.51103021715187, 1341254832.345093]	[682.17045074606017, 265.39375544942322, 1341254832.34518]
[715.48487583089968, 350.51109565881552, 1341254832.361763]	[682.17045074606017, 265.39375544942322, 1341254832.3618939]
[718.47131050727444, 348.55314874039709, 1341254832.3779571]	[682.17045074606017, 265.39375544942322, 1341254832.3780639]
[721.49103891649145, 346.57337400095298, 1341254832.394345]	[682.17045074606017, 265.39375544942322, 1341254832.3944499]
[724.5906459653736, 344.54122974624124, 1341254832.411155]	[688.12681196501376, 271.35011666837681, 1341254832.4112959]
[727.56971127795714, 342.58811428227921, 1341254832.427448]	[693.85153410455143, 277.07483880791449, 1341254832.4276409]
[730.51324572940462, 340.65829333087424, 1341254832.4434071]	[699.50797834950151, 282.73128305286457, 1341254832.443573]
[733.58048021591833, 338.64737296538135, 1341254832.4601181]	[705.402130820053, 288.62543552341606, 1341254832.46031]
[736.60591110902146, 336.663859600465, 1341254832.476558]	[711.21595139734268, 294.43925610070585, 1341254832.4767499]
[739.60980415913946, 334.69446673637037, 1341254832.4928491]	[716.98838376939477, 300.21168847275783, 1341254832.493016]
[742.599002346936, 332.73470802253087, 1341254832.5091109]	[722.73257775294451, 305.95588245630756, 1341254832.509279]
[745.64983122596209, 330.7345433949348, 1341254832.5257051]	[728.59520438080995, 311.818509084173, 1341254832.5258911]
[748.67197222451546, 328.75318692932933, 1341254832.5421]	[734.40270293082301, 317.62600763418607, 1341254832.5422659]
[751.69077946325865, 326.77401612169206, 1341254832.5585539]	[740.20379515986247, 323.42709986322552, 1341254832.5587471]
[754.72686961470254, 324.78351440300855, 1341254832.5751059]	[746.03809910552854, 329.2614038088916, 1341254832.5752759]
[757.76462664605162, 322.79191985534089, 1341254832.5915649]	[751.87560621168132, 335.09891091504448, 1341254832.591758]
[640.0, 400.0, 1341254832.607826]	[757.6357317039683, 340.85903640733125, 1341254832.60799]
[641.79824725870162, 396.80451721193617, 1341254832.6244521]	[757.6357317039683, 340.85903640733125, 1341254832.6245451]
[643.56230760058884, 393.66978452579986, 1341254832.6408441]	[757.6357317039683, 340.85903640733125, 1341254832.6410389]
[645.30931306975401, 390.56535832392069, 1341254832.657027]	[757.6357317039683, 340.85903640733125, 1341254832.657135]
[647.08806169569039, 387.40452457819038, 1341254832.673579]	[757.6357317039683, 340.85903640733125, 1341254832.673718]
[648.86590998897918, 384.24529072227745, 1341254832.6900411]	[757.6357317039683, 340.85903640733125, 1341254832.690167]
[650.61466467585933, 381.1377561630386, 1341254832.7062249]	[757.6357317039683, 340.85903640733125, 1341254832.706336]
[652.38626208819551, 377.98963011357296, 1341254832.72259]	[757.6357317039683, 340.85903640733125, 1341254832.7226961]
[654.19433583464956, 374.77668567092962, 1341254832.739444]	[757.6357317039683, 340.85903640733125, 1341254832.7395811]
[655.93370133820622, 371.68583567693042, 1341254832.7554979]	[757.6357317039683, 340.85903640733125, 1341254832.755609]
[657.69776168009355, 368.55110299079411, 1341254832.7718689]	[757.6357317039683, 340.85903640733125, 1341254832.771991]
[659.49168734208729, 365.36329967385439, 1341254832.7885151]	[757.6357317039683, 340.85903640733125, 1341254832.788641]
[661.25402419004934, 362.23162963394009, 1341254832.8048079]	[757.6357317039683, 340.85903640733125, 1341254832.804929]
[663.04085008602294, 359.05644259098983, 1341254832.8214209]	[757.6357317039683, 340.85903640733125, 1341254832.8215449]
[664.79302603696362, 355.94282845044449, 1341254832.837636]	[757.6357317039683, 340.85903640733125, 1341254832.837759]
[666.56387745939196, 352.79602802397039, 1341254832.854022]	[757.6357317039683, 340.85903640733125, 1341254832.85413]
[668.31986053124194, 349.67564863505402, 1341254832.87028]	[757.6357317039683, 340.85903640733125, 1341254832.8703859]
[670.11767048551485, 346.48094293633028, 1341254832.8870001]	[757.6357317039683, 340.85903640733125, 1341254832.887126]
[671.89780819610712, 343.31764078916706, 1341254832.903501]	[757.6357317039683, 340.85903640733125, 1341254832.9036269]
[673.64579116928962, 340.21147756405753, 1341254832.9196589]	[757.6357317039683, 340.85903640733125, 1341254832.919769]
[675.43068778101861, 337.03971885643045, 1341254832.936244]	[757.6357317039683, 340.85903640733125, 1341254832.936372]
[677.19117251610601, 333.91134001842659, 1341254832.9525249]	[757.6357317039683, 340.85903640733125, 1341254832.952635]
[678.96364453729984, 330.7616597902811, 1341254832.9689939]	[757.6357317039683, 340.85903640733125, 1341254832.96912]
[680.73405865529946, 327.61563645314686, 1341254832.985359]	[757.6357317039683, 340.85903640733125, 1341254832.9854679]
[682.4812956385739, 324.51079885102899, 1341254833.0015249]	[757.6357317039683, 340.85903640733125, 1341254833.001621]
[684.30210266104234, 321.27522739525239, 1341254833.0184691]	[757.6357317039683, 340.85903640733125, 1341254833.018594]
[686.04211125934705, 318.18323462281228, 1341254833.034555]	[757.6357317039683, 340.85903640733125, 1341254833.034662]
[687.81458328054089, 315.03355439466668, 1341254833.0510211]	[757.6357317039683, 340.85903640733125, 1341254833.051147]
[689.6018207571534, 311.85763597351411, 1341254833.0675881]	[757.6357317039683, 340.85903640733125, 1341254833.0677209]
[691.35909001849973, 308.73497102771546, 1341254833.083833]	[757.6357317039683, 340.85903640733125, 1341254833.0839441]
[693.15270699501434, 305.54771624442753, 1341254833.100512]	[757.6357317039683, 340.85903640733125, 1341254833.1006379]
[694.89281848847884, 302.45554062743668, 1341254833.1165941]	[757.6357317039683, 340.85903640733125, 1341254833.116703]
[696.6714384954654, 299.29493543739454, 1341254833.1330431]	[757.6357317039683, 340.85903640733125, 1341254833.1331389]
[698.43171744023334, 296.16692228849172, 1341254833.1493371]	[757.6357317039683, 340.85903640733125, 1341254833.1494241]
[700.22878140459818, 292.97354221275953, 1341254833.1660841]	[757.6357317039683, 340.85903640733125, 1341254833.1662099]
[701.98756836955022, 289.84818030984002, 1341254833.182343]	[757.6357317039683, 340.85903640733125, 1341254833.182451]
[703.755075699288, 286.70732233125955, 1341254833.1986749]	[757.6357317039683, 340.85903640733125, 1341254833.1987619]
[705.5482553713739, 283.52084463731148, 1341254833.215384]	[757.6357317039683, 340.85903640733125, 1341254833.2155099]
[707.3140392071864, 280.38304930495315, 1341254833.2317541]	[757.6357317039683, 340.85903640733125, 1341254833.2318799]
[709.05824078324952, 277.28360561707711, 1341254833.247875]	[757.6357317039683, 340.85903640733125, 1341254833.2479849]
[710.83125300403185, 274.13296545504113, 1341254833.2642801]	[757.6357317039683, 340.85903640733125, 1341254833.264375]
[640.0, 400.0, 1341254833.2807131]	[757.6357317039683, 340.85903640733125, 1341254833.2807989]
[642.16852444654319, 397.03610891188862, 1341254833.2974911]	[757.6357317039683, 340.85903640733125, 1341254833.2976179]
[644.25608849970104, 394.18287269272605, 1341254833.3135171]	[757.6357317039683, 340.85903640733125, 1341254833.3136261]
[646.4247368336097, 391.21881227811286, 1341254833.3302569]	[757.6357317039683, 340.85903640733125, 1341254833.3303831]
[648.54153830503674, 388.32561500451743, 1341254833.3465099]	[757.6357317039683, 340.85903640733125, 1341254833.3466189]
[650.67834758599975, 385.40507150087569, 1341254833.3629589]	[757.6357317039683, 340.85903640733125, 1341254833.363066]
[652.77672081180162, 382.5370615444283, 1341254833.379107]	[757.6357317039683, 340.85903640733125, 1341254833.379215]
[654.94366569443423, 379.57532936921541, 1341254833.3957951]	[757.6357317039683, 340.85903640733125, 1341254833.3959031]
[657.05408696653558, 376.69085241046446, 1341254833.411988]	[757.6357317039683, 340.85903640733125, 1341254833.4120741]
[659.22025755313337, 373.73017852588805, 1341254833.4287331]	[757.6357317039683, 340.85903640733125, 1341254833.428843]
[661.3190334128733, 370.86161825830959, 1341254833.4448409]	[757.6357317039683, 340.85903640733125, 1341254833.444936]
[663.44596267643385, 367.95457854318909, 1341254833.461194]	[757.6357317039683, 340.85903640733125, 1341254833.4612811]
[665.59237322822673, 365.02091223565515, 1341254833.4777141]	[757.6357317039683, 340.85903640733125, 1341254833.4777989]
[667.76167197080463, 362.0559628569074, 1341254833.4945021]	[757.6357317039683, 340.85903640733125, 1341254833.494627]
[669.83638270978702, 359.22029426231018, 1341254833.5104351]	[757.6357317039683, 340.85903640733125, 1341254833.5105419]
[672.0112563838145, 356.24772519097985, 1341254833.527221]	[757.6357317039683, 340.85903640733125, 1341254833.527348]
[674.13146475779411, 353.34987143858393, 1341254833.543541]	[757.6357317039683, 340.85903640733125, 1341254833.5436659]
[676.27202163156494, 350.42420580826172, 1341254833.5599771]	[757.6357317039683, 340.85903640733125, 1341254833.560086]
[678.37819976139622, 347.54552828219869, 1341254833.5761869]	[757.6357317039683, 340.85903640733125, 1341254833.5762949]
[680.51798233913246, 344.62092094251284, 1341254833.5926609]	[757.6357317039683, 340.85903640733125, 1341254833.592772]
[682.64608853266577, 341.71227262562513, 1341254833.6090829]	[757.6357317039683, 340.85903640733125, 1341254833.60921]
[684.79562724043876, 338.77433082391985, 1341254833.625591]	[757.6357317039683, 340.85903640733125, 1341254833.6257]
[686.90607948438162, 335.88981153354348, 1341254833.6418481]	[757.6357317039683, 340.85903640733125, 1341254833.6419611]
[689.09640810726114, 332.89611898110934, 1341254833.65869]	[757.6357317039683, 340.85903640733125, 1341254833.6588099]
[689.09640810726114, 332.89611898110934, 1341254833.674757]	[757.6357317039683, 340.85903640733125, 1341254833.674897]
[689.09640810726114, 332.89611898110934, 1341254833.691617]	[757.6357317039683, 340.85903640733125, 1341254833.6917479]
[689.09640810726114, 332.89611898110934, 1341254833.707617]	[757.6357317039683, 340.85903640733125, 1341254833.7078309]
[689.09640810726114, 332.89611898110934, 1341254833.723949]	[757.6357317039683, 340.85903640733125, 1341254833.724081]
[689.09640810726114, 332.89611898110934, 1341254833.740406]	[757.6357317039683, 340.85903640733125, 1341254833.7405341]
[689.09640810726114, 332.89611898110934, 1341254833.756784]	[757.6357317039683, 340.85903640733125, 1341254833.7568979]
[689.09640810726114, 332.89611898110934, 1341254833.7731731]	[757.6357317039683, 340.85903640733125, 1341254833.7732871]
[689.09640810726114, 332.89611898110934, 1341254833.789583]	[757.6357317039683, 340.85903640733125, 1341254833.789695]
[689.09640810726114, 332.89611898110934, 1341254833.8057461]	[757.6357317039683, 340.85903640733125, 1341254833.805836]
[689.09640810726114, 332.89611898110934, 1341254833.8222859]	[757.6357317039683, 340.85903640733125, 1341254833.822376]
[689.09640810726114, 332.89611898110934, 1341254833.838625]	[757.6357317039683, 340.85903640733125, 1341254833.8387179]
[689.09640810726114, 332.89611898110934, 1341254833.855118]	[757.6357317039683, 340.85903640733125, 1341254833.855207]
[689.09640810726114, 332.89611898110934, 1341254833.871805]	[757.6357317039683, 340.85903640733125, 1341254833.8719339]
[689.09640810726114, 332.89611898110934, 1341254833.887953]	[757.6357317039683, 340.85903640733125, 1341254833.8880651]
[689.09640810726114, 332.89611898110934, 1341254833.904691]	[757.6357317039683, 340.85903640733125, 1341254833.904819]
[689.09640810726114, 332.89611898110934, 1341254833.9209521]	[757.6357317039683, 340.85903640733125, 1341254833.921066]
[689.09640810726114, 332.89611898110934, 1341254833.9368219]	[757.6357317039683, 340.85903640733125, 1341254833.936914]
[689.09640810726114, 332.89611898110934, 1341254833.953521]	[757.6357317039683, 340.85903640733125, 1341254833.953609]
[689.09640810726114, 332.89611898110934, 1341254833.969825]	[757.6357317039683, 340.85903640733125, 1341254833.969914]
[689.09640810726114, 332.89611898110934, 1341254833.9864609]	[757.6357317039683, 340.85903640733125, 1341254833.9865501]
[689.09640810726114, 332.89611898110934, 1341254834.002686]	[757.6357317039683, 340.85903640733125, 1341254834.002775]
[689.09640810726114, 332.89611898110934, 1341254834.019206]	[757.6357317039683, 340.85903640733125, 1341254834.019295]
[689.09640810726114, 332.89611898110934, 1341254834.0356891]	[757.6357317039683, 340.85903640733125, 1341254834.035779]
[689.09640810726114, 332.89611898110934, 1341254834.0523951]	[757.6357317039683, 340.85903640733125, 1341254834.0525279]
[689.09640810726114, 332.89611898110934, 1341254834.068799]	[757.6357317039683, 340.85903640733125, 1341254834.068928]
[689.09640810726114, 332.89611898110934, 1341254834.085058]	[757.6357317039683, 340.85903640733125, 1341254834.0851691]
[689.09640810726114, 332.89611898110934, 1341254834.1014669]	[757.6357317039683, 340.85903640733125, 1341254834.1015811]
[689.09640810726114, 332.89611898110934, 1341254834.117753]	[757.6357317039683, 340.85903640733125, 1341254834.117842]
[689.09640810726114, 332.89611898110934, 1341254834.1342151]	[757.6357317039683, 340.85903640733125, 1341254834.134305]
[689.09640810726114, 332.89611898110934, 1341254834.150594]	[757.6357317039683, 340.85903640733125, 1341254834.1506829]
[689.09640810726114, 332.89611898110934, 1341254834.1670129]	[757.6357317039683, 340.85903640733125, 1341254834.1671031]
[689.09640810726114, 332.89611898110934, 1341254834.1837521]	[757.6357317039683, 340.85903640733125, 1341254834.1838801]
[689.09640810726114, 332.89611898110934, 1341254834.1999221]	[757.6357317039683, 340.85903640733125, 1341254834.2000329]
[689.09640810726114, 332.89611898110934, 1341254834.2165439]	[757.6357317039683, 340.85903640733125, 1341254834.2166729]
[689.09640810726114, 332.89611898110934, 1341254834.2327261]	[757.6357317039683, 340.85903640733125, 1341254834.2328529]
[689.09640810726114, 332.89611898110934, 1341254834.2491989]	[757.6357317039683, 340.85903640733125, 1341254834.2493241]
[689.09640810726114, 332.89611898110934, 1341254834.265537]	[757.6357317039683, 340.85903640733125, 1341254834.265651]
[689.09640810726114, 332.89611898110934, 1341254834.2822311]	[757.6357317039683, 340.85903640733125, 1341254834.282361]
[689.09640810726114, 332.89611898110934, 1341254834.2985561]	[757.6357317039683, 340.85903640733125, 1341254834.2986679]
[689.09640810726114, 332.89611898110934, 1341254834.3148301]	[757.6357317039683, 340.85903640733125, 1341254834.3149419]
[689.09640810726114, 332.89611898110934, 1341254834.3314481]	[757.6357317039683, 340.85903640733125, 1341254834.3315771]
[689.09640810726114, 332.89611898110934, 1341254834.3478529]	[757.6357317039683, 340.85903640733125, 1341254834.3479819]
[689.09640810726114, 332.89611898110934, 1341254834.3639569]	[757.6357317039683, 340.85903640733125, 1341254834.364068]
[689.09640810726114, 332.89611898110934, 1341254834.3804331]	[757.6357317039683, 340.85903640733125, 1341254834.3805439]
[689.09640810726114, 332.89611898110934, 1341254834.3972349]	[757.6357317039683, 340.85903640733125, 1341254834.3973629]
[689.09640810726114, 332.89611898110934, 1341254834.413523]	[757.6357317039683, 340.85903640733125, 1341254834.4136529]
[689.09640810726114, 332.89611898110934, 1341254834.42981]	[757.6357317039683, 340.85903640733125, 1341254834.429939]
[689.09640810726114, 332.89611898110934, 1341254834.4461]	[757.6357317039683, 340.85903640733125, 1341254834.446213]
[689.09640810726114, 332.89611898110934, 1341254834.4632881]	[757.6357317039683, 340.85903640733125, 1341254834.463407]
